Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The White Dihedral","The Pyramid > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724033/the-white-dihedral,1.0,-1,Trad,5.7,1,100,34.07859,-116.1451
"The Snakeye Pillar","The Pyramid > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724018/the-snakeye-pillar,2.0,-1,Trad,5.7+,1,100,34.07859,-116.1451
"We Aim To Please, So, Please Aim","Cactus City > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724381/we-aim-to-please-so-please-aim,1.5,-1,Trad,5.7+,1,160,34.08012,-116.14844
"Four Score","Chocolate Corridor > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724444/four-score,1.0,-1,Trad,"5.7 R",1,80,34.0835,-116.1406
"Road to Utopia","Somewhere n00b > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106667327/road-to-utopia,1.6,-1,Trad,"5.7 PG13",1,40,34.08453,-116.13964
"Earnest Stemmingway","The Stadium > Leisure World > Rattlesnake Wash Hillside > Rattlesnake Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111247199/earnest-stemmingway,2.0,-1,Sport,5.7,1,45,34.09188,-116.13731
"Ligamentor Seconds in Vans","Hodgepodge Rock - North Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105922146/ligamentor-seconds-in-vans,1.8,-1,Trad,5.7,1,50,34.09713,-116.16051
Sweeny,"Hodgepodge Rock - West Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106787075/sweeny,1.0,-1,Trad,5.7,1,50,34.09669,-116.16054
"Briar  Rabbit","Hodgepodge Rock - West Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725725/briar-rabbit,1.5,-1,Trad,5.7,1,40,34.09669,-116.16054
"The Chosen Juan","Hodgepodge Rock - West Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116563512/the-chosen-juan,1.5,-1,Sport,5.7,1,50,34.09669,-116.16054
Mineshat,"Hodgepodge Rock - West Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/113437826/mineshat,2.2,-1,Sport,5.7,1,50,34.09669,-116.16054
"Lockn00b Monster","Hodgepodge Rock - West Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105855411/lockn00b-monster,1.5,-1,TR,5.7,1,40,34.09669,-116.16054
"Dancing on Dimes","Grain Central Station > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107252783/dancing-on-dimes,1.5,-1,Trad,5.7,1,40,34.09935,-116.16321
"B.M.T.C. Leader","Grain Central Station > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107126933/bmtc-leader,2.0,-1,Trad,5.7,1,50,34.09935,-116.16321
Fubar,"Big Top > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106771047/fubar,1.0,-1,Trad,5.7,1,60,34.10248,-116.16901
"Two n00bs","Two n00bs Rock > Group Campsite 11 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105968385/two-n00bs,0.8,-1,TR,5.7,1,35,34.09639,-116.1649
"Jaime's Big Show","Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105947193/jaimes-big-show,1.2,-1,Trad,"5.7 PG13",1,40,34.09627,-116.15662
"Unknown Buttonhead/rivet hanger route","Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111083198/unknown-buttonheadrivet-hanger-route,1.4,-1,Sport,5.7,1,40,34.09627,-116.15662
"Book of Durian","Group Camp  1 Wall > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/112351162/book-of-durian,2.0,-1,Trad,"5.7+ PG13",1,50,34.09685,-116.15698
Babylonia,"Ancient Kingdom > Johnson Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/115962608/babylonia,1.0,-1,Trad,5.7,1,100,34.088,-116.1535
Euhedral,"Euhedral Slab > Canyon Entrance Routes > Johnson Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106614188/euhedral,-1.0,-1,Trad,5.7,1,165,34.088,-116.1535
"Tom's Solo","Pixie Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724975/toms-solo,1.0,-1,Trad,5.7,1,30,34.09453,-116.15627
"If only Rae had thumbs","Pixie Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/117078433/if-only-rae-had-thumbs,2.3,-1,TR,"5.7 X",1,50,34.09453,-116.15627
"Scream Chuck","Pixie Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105979837/scream-chuck,1.0,-1,Trad,"5.7 R",1,,34.09453,-116.15627
"Vaino's Lost in Pot","Pixie Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857218/vainos-lost-in-pot,2.1,-1,Trad,"5.7 X",1,50,34.09453,-116.15627
"Out of Step","Short Wall - Right Side > Short Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725830/out-of-step,1.3,-1,Trad,"5.7 R",1,40,34.09258,-116.15315
A.A.,"Circle Crag > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106078997/aa,1.6,-1,Trad,5.7,1,30,34.0962,-116.1578
N.A.,"Circle Crag > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111128091/na,1.0,-1,Trad,5.7,1,30,34.0962,-116.1578
"Have a Beer with Fear","Circle Crag > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111128214/have-a-beer-with-fear,1.0,-1,Trad,5.7,1,30,34.0962,-116.1578
"Gin Fizz","Circle Crag > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105963198/gin-fizz,1.4,-1,Trad,"5.7 R",1,30,34.0962,-116.1578
"Disappearing Belayer","Morbid Mound > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106997838/disappearing-belayer,1.5,-1,Trad,5.7,1,40,34.0963,-116.1522
"Flies on the Wound","Morbid Mound > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722236/flies-on-the-wound,2.1,-1,Trad,5.7,1,40,34.0963,-116.1522
Omega,"Campfire Crag - North Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107116551/omega,0.0,-1,Trad,5.7,1,100,34.09567,-116.15851
"Bright Eyed And Bushy Tailed","Campfire Crag - North Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116374334/bright-eyed-and-bushy-tailed,2.0,-1,Trad,5.7,1,70,34.09567,-116.15851
"Fat Man's Misery","Campfire Crag - North Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116211822/fat-mans-misery,1.0,-1,Trad,5.7,1,80,34.09567,-116.15851
"Nickel Slots","Campfire Crag - North Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107124612/nickel-slots,3.0,-1,Trad,"5.7 R",1,80,34.09567,-116.15851
"Impatience  (aka  A Diamond, A Pony, and a Ferrari )","Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106786060/impatience-aka-a-diamond-a-pony-and-a-ferrari,1.5,-1,Trad,5.7,1,50,34.09514,-116.1586
Lunch,"Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724978/lunch,1.2,-1,Trad,"5.7 R",1,190,34.09514,-116.1586
"I Love my Marine","Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106627424/i-love-my-marine,2.3,-1,Sport,5.7,1,90,34.09514,-116.1586
"Feminine Itch","Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106075758/feminine-itch,2.1,-1,Sport,5.7,1,70,34.09514,-116.1586
"Illegal Campfire","Alpentine Wall > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105910713/illegal-campfire,1.7,-1,Trad,5.7,1,,34.09534,-116.15935
"Slam Dunk","Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105886738/slam-dunk,1.5,-1,Trad,5.7,1,60,34.08943,-116.15827
"Dry Rain","Wonder Bluffs > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105910721/dry-rain,1.5,-1,Trad,5.7+,1,120,34.08943,-116.15827
[Redacted],"Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/113889079/redacted,1.5,-1,Trad,5.7,1,120,34.0949,-116.1649
"Unknown Choss","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/113889090/unknown-choss,0.0,-1,Trad,"5.7 R",1,130,34.0949,-116.1649
"Quien Sabe","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721774/quien-sabe,1.0,-1,Trad,5.7,2,100,34.0949,-116.1649
Swink,"Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107245742/swink,1.3,-1,Trad,5.7,1,70,34.0949,-116.1649
"Racing The Sun (aka Lucky Charms)","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723388/racing-the-sun-aka-lucky-charms,1.6,-1,Trad,5.7,2,180,34.0949,-116.1649
"With Malice and Forethought","Varnished Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722278/with-malice-and-forethought,1.7,-1,Trad,5.7,1,40,34.09406,-116.15493
"East Meets West","Varnished Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107164401/east-meets-west,1.0,-1,Trad,"5.7 R",1,60,34.09406,-116.15493
"Wheat Chex","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722455/wheat-chex,1.7,-1,Trad,5.7,1,80,34.09365,-116.15436
"Mumbling Bee","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105909652/mumbling-bee,1.8,-1,Trad,5.7,1,75,34.09365,-116.15436
Kansas,"Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/114030239/kansas,2.1,-1,Sport,5.7,1,70,34.09365,-116.15436
"Water Moccasin","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105909202/water-moccasin,2.1,-1,Sport,5.7,1,60,34.09365,-116.15436
"Eyes of Amber (aka Chivalry's not Dead)","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722326/eyes-of-amber-aka-chivalrys-not-dead,2.0,-1,Trad,5.7,1,70,34.09365,-116.15436
"Mosaic Wall","Apparition Rock (Front) > Apparition Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722650/mosaic-wall,1.3,-1,Trad,5.7,1,80,34.09229,-116.16381
"Rocky Summers in Tucson","Apparition Rock (Rear) > Apparition Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/114113469/rocky-summers-in-tucson,2.3,-1,Sport,5.7,1,50,34.09215,-116.16403
"No Sleep Till Brooklyn","Apparition Rock (Rear) > Apparition Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111456598/no-sleep-till-brooklyn,1.7,-1,Sport,5.7+,1,,34.09215,-116.16403
"South Buttress","Corona/Dos Equis Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721744/south-buttress,1.7,-1,Trad,5.7,1,100,34.09361,-116.16236
"El Chapo","The Bilbo Buttresses > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111536616/el-chapo,2.1,-1,Sport,5.7,1,40,34.09338,-116.15583
"Date Queen","King Otto's Castle > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721936/date-queen,1.6,-1,Trad,5.7,1,50,34.0924,-116.1569
Swishbah,"Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724198/swishbah,1.4,-1,Trad,5.7,1,40,34.09302,-116.15404
"Duchess Right","Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721729/duchess-right,1.8,-1,Trad,5.7,1,40,34.09302,-116.15404
"Court Jester","Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724837/court-jester,1.1,-1,Trad,5.7,1,100,34.09302,-116.15404
"The Mikado","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722449/the-mikado,2.0,-1,Trad,5.7,1,45,34.09313,-116.15342
"The Return of General Noriega","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108034650/the-return-of-general-noriega,1.3,-1,TR,5.7,1,50,34.09313,-116.15342
Princess,"Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106102207/princess,1.1,-1,Trad,5.7,2,100,34.09313,-116.15342
"Whispering Chickens","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107813851/whispering-chickens,1.9,-1,Sport,5.7,1,60,34.09313,-116.15342
"Hamms Down (aka Chipped Suey)","N00b Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857322/hamms-down-aka-chipped-suey,1.5,-1,Trad,5.7,1,30,34.09192,-116.15242
"Pebble Beach","Portlandia > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108271898/pebble-beach,2.0,-1,Sport,5.7,1,40,34.10114,-116.13393
"Double Start","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839882/double-start,1.4,-1,Trad,5.7,1,80,34.01661,-116.16386
"Sexy Grandpa","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/113840015/sexy-grandpa,2.2,-1,Trad,5.7,1,80,34.01661,-116.16386
"Double Cross","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721615/double-cross,3.5,-1,Trad,5.7+,1,95,34.01661,-116.16386
"Toe Jam","The Old Woman - East Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721609/toe-jam,2.6,-1,Trad,5.7,1,60,34.01667,-116.16367
Geronimo,"The Old Woman - East Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721639/geronimo,3.0,-1,Trad,5.7,1,30,34.01667,-116.16367
Hoblett,"The Blob - North Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839905/hoblett,1.7,-1,Trad,5.7,1,40,34.01868,-116.16457
Buissonier,"The Blob - Southeast Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721645/buissonier,2.5,-1,Trad,5.7+,1,,34.01793,-116.16382
"Spaghetti & Chili","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722290/spaghetti-chili,2.2,-1,Trad,5.7+,1,90,34.01496,-116.15944
"Overhang Bypass","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721648/overhang-bypass,3.0,-1,Trad,5.7,2,100,34.0148,-116.163
"West Face Overhang","Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724369/west-face-overhang,1.7,-1,Trad,5.7+,1,85,34.01677,-116.16144
Five-Four-Plus,"Outhouse Rock - West Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839935/five-four-plus,2.1,-1,Trad,5.7,1,60,34.01987,-116.16352
"The Eyes Have It","Potato Head > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/110362556/the-eyes-have-it,1.5,-1,Trad,"5.7 PG13",1,40,34.01531,-116.15886
"Wee Willy Winkie","Peewee Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871706/wee-willy-winkie,1.5,-1,TR,5.7+,1,60,34.01424,-116.16042
"Spud Patrol","One Potato > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/110362766/spud-patrol,2.0,-1,Trad,5.7,1,60,34.01539,-116.15846
"Stichter Quits","Echo Rock - West Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721660/stichter-quits,2.7,-1,Trad,5.7,1,115,34.02513,-116.15617
Raindogs,"Echo Rock - West Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112342496/raindogs,2.0,-1,TR,5.7,1,120,34.02513,-116.15617
"Johnny Cat","Hidden Slab > Echo Rock - East Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108755774/johnny-cat,1.0,-1,Trad,5.7,1,50,34.02551,-116.15531
"Secret Service","Hidden Slab > Echo Rock - East Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108755687/secret-service,1.1,-1,"Trad, TR",5.7,1,70,34.02551,-116.15531
Schandenfreude,"Hidden Slab > Echo Rock - East Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108755763/schandenfreude,1.0,-1,Trad,5.7+,1,50,34.02551,-116.15531
"Frumunda Cheese","Echo Rock - E Face (Left) > Echo Rock - East Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106392460/frumunda-cheese,1.9,-1,Trad,5.7+,1,120,34.02494,-116.15472
"Squirrel Roast","Little Rock Candy Mountain > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105860275/squirrel-roast,1.8,-1,Trad,"5.7 R",1,40,34.02386,-116.15132
"Flake Hickey","Little Rock Candy Mountain > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105860289/flake-hickey,1.4,-1,Trad,5.7,1,30,34.02386,-116.15132
"Little Rock Candy Crack","Little Rock Candy Mountain > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725386/little-rock-candy-crack,1.6,-1,Trad,5.7,1,50,34.02386,-116.15132
Palm-U-Granite,"Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724621/palm-u-granite,1.6,-1,Trad,5.7,1,50,34.02489,-116.1578
"Swing Low","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724909/swing-low,2.1,-1,Sport,5.7,1,60,34.02489,-116.1578
"White Fang","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112875378/white-fang,1.8,-1,Trad,5.7+,1,60,34.02489,-116.1578
"Chips Ahoy","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105821540/chips-ahoy,1.3,-1,Trad,5.7,1,60,34.0242,-116.1582
Unknown,"Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107576213/unknown,1.0,-1,Trad,"5.7 PG13",1,100,34.0242,-116.1582
Allergy,"Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722536/allergy,1.0,-1,Trad,5.7,1,50,34.0242,-116.1582
Sabretooth,"Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859248/sabretooth,2.0,-1,Trad,5.7,1,50,34.0242,-116.1582
"Bonzo Dog Band","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722320/bonzo-dog-band,1.9,-1,Trad,5.7,1,60,34.0242,-116.1582
"Bucket Brigade","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724609/bucket-brigade,1.6,-1,Trad,5.7,1,40,34.02451,-116.15802
"Deceptive Corner","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724612/deceptive-corner,1.9,-1,Trad,5.7,1,70,34.02451,-116.15802
"Tim's Valentine","SW Face Center (The Solarium) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106660862/tims-valentine,2.1,-1,Sport,5.7,1,60,34.0265,-116.152
"Roast Leg of Chair","SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112551708/roast-leg-of-chair,2.0,-1,Trad,"5.7 PG13",1,130,34.0261,-116.1507
"Right Between the Eyes","SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105799298/right-between-the-eyes,2.7,-1,Trad,5.7,1,70,34.0261,-116.1507
"Power Line","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725680/power-line,1.5,-1,Trad,5.7,1,70,34.0277,-116.1531
"Funny Bone","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723643/funny-bone,2.5,-1,Trad,5.7+,1,70,34.02522,-116.15058
"Proof of Life","Pixar Wall > Pixar Wall Area > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106634596/proof-of-life,1.1,-1,Sport,5.7,1,40,34.03258,-116.15983
"Bugs Life","Pixar Wall > Pixar Wall Area > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106634606/bugs-life,1.6,-1,Sport,5.7,1,40,34.03258,-116.15983
Axiom,"Pixar Wall > Pixar Wall Area > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106982880/axiom,0.3,-1,Trad,5.7,1,40,34.03258,-116.15983
Doc,"Upper Shorty Crag > Shorty Crag Area > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107137623/doc,1.6,-1,Sport,5.7,1,25,34.02283,-116.15688
"It's Not Happy","Upper Shorty Crag > Shorty Crag Area > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107496290/its-not-happy,1.0,-1,Trad,5.7,1,25,34.02283,-116.15688
Fantails,"Aussie Snack Foods Wall > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107500821/fantails,1.0,-1,Trad,5.7,1,30,34.03094,-116.16989
"Last Temptation","Lost Mule Wall > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107001242/last-temptation,2.0,-1,Trad,"5.7+ PG13",1,95,34.02283,-116.15688
