Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Flakey Puffs From Hell","Wailing Sax Wall > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107947061/flakey-puffs-from-hell,1.5,-1,TR,5.10c,1,50,33.99851,-116.11956
"Dwarf Star (aka Aftershock)","Small World Cliff > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106850409/dwarf-star-aka-aftershock,2.3,-1,Trad,5.10c,1,50,34.005,-116.1212
Nightline,"Television Wall > Group site 1 > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113927464/nightline,2.0,-1,Trad,5.10c,1,35,33.99815,-116.12123
"Crack  4","Isles Corridor - Left Side > Isles Corridor > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105816305/crack-4,1.8,-1,Trad,"5.10b/c R",1,40,34.00448,-116.05887
"Naked and Afraid","Isles in the Sky (Northeast Face) > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/111061210/naked-and-afraid,2.6,-1,Sport,5.10b/c,1,60,34.0047,-116.05874
"Young Fire","Isles in the Sky (Northeast Face) > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/113793286/young-fire,2.4,-1,Trad,"5.10c PG13",1,70,34.0047,-116.05874
"Safety Dance","Isles in the Sky (Northeast Face) > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105876289/safety-dance,2.0,-1,TR,5.10c,1,60,34.0047,-116.05874
"Slam Dance","Isles in the Sky (Northeast Face) > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722071/slam-dance,1.3,-1,Trad,5.10c,1,60,34.0047,-116.05874
"Solar Oven","Isles in the Sky (Southeast Face) > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105858163/solar-oven,1.0,-1,Trad,5.10c,1,60,34.0041,-116.05903
"Punish the Mosquito","Grand Canyon - East Wall (W. Face) > Grand Canyon > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723904/punish-the-mosquito,1.5,-1,Trad,5.10c,1,40,34.00737,-116.0562
"The Potato Gun","Split Dome (North Rock) > Split Dome > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105928102/the-potato-gun,1.0,-1,Sport,5.10c,1,40,34.01005,-116.05528
"Nuptual Sac","Split Dome (North Rock) > Split Dome > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106808598/nuptual-sac,2.0,-1,Trad,5.10+,1,50,34.01005,-116.05528
"Bike Across America","Split Dome (South Rock) > Split Dome > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106781705/bike-across-america,1.0,-1,Trad,5.10c,1,50,34.00969,-116.0549
"Nipple, The","Split Dome (South Rock) > Split Dome > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857781/nipple-the,0.0,-1,Trad,"5.10c R",1,80,34.00969,-116.0549
Rubicon,"Rubicon Formation > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725101/rubicon,3.9,-1,Trad,5.10c,1,80,34.006,-116.0572
"Pelvic Thrust","Graceland > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105997335/pelvic-thrust,1.0,-1,Trad,"5.10c PG13",1,,34.0071,-116.0538
"Dick Van Dyke (aka Elvis is Everywhere)","Graceland > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724810/dick-van-dyke-aka-elvis-is-everywhere,2.4,-1,Sport,5.10c,1,37,34.0071,-116.0538
"Frozen at the Void","Frigid Tower > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857805/frozen-at-the-void,3.0,-1,Trad,"5.10c R",1,80,34.0116,-116.0543
"Morongo Child","Morongo Man Cliffs > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105858195/morongo-child,1.5,-1,Trad,5.10c,1,80,34.018,-116.0637
"I Am Sparticus","SE Boulders > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106772936/i-am-sparticus,2.0,-1,Sport,5.10c,1,45,34.0094,-116.0558
"Invisible Baby Jones","SE Boulders > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106772896/invisible-baby-jones,2.0,-1,Sport,5.10+,1,45,34.0094,-116.0558
"Lively Up Yourself Homer","Brit Corridor > Screamer Rocks > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722584/lively-up-yourself-homer,2.0,-1,Trad,5.10c,1,60,34.0077,-116.0586
"Winter Wine","Conan's Corridor > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722269/winter-wine,2.2,-1,Trad,"5.10c R",1,60,33.9952,-116.0682
"Song of the Siren","Conan's Corridor > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113793277/song-of-the-siren,2.0,-1,Trad,"5.10c R",1,60,33.9952,-116.0682
Halloweenis,"Halloween Rock > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723226/halloweenis,1.5,-1,Trad,5.10c,1,50,33.99383,-116.06067
Carnage,"Jumbo Rocks Corridor > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724768/carnage,1.0,-1,Trad,5.10c,1,80,33.99272,-116.0596
"Wild Brew Yonder","Cunning Rock, Southeast Face > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105952581/wild-brew-yonder,1.3,-1,Trad,"5.10c PG13",1,70,34.00274,-116.057
"Double Duty","Sky King Rock > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851414/double-duty,2.0,-1,Trad,5.10c,1,60,33.99294,-116.05812
"Burnt Marshmallow","Sky King Rock > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851418/burnt-marshmallow,1.0,-1,Trad,5.10c,1,40,33.99294,-116.05812
"Against All Todds","New Sage Rock > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851471/against-all-todds,2.0,-1,Trad,"5.10c R",1,80,33.99357,-116.058
"Born to be a Cowboy","Cowboy Rock > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/116614842/born-to-be-a-cowboy,-1.0,-1,Trad,"5.10c R",1,40,34.00175,-116.05645
"When Lightning Strikes","Cowboy Rock > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/116614862/when-lightning-strikes,-1.0,-1,Trad,"5.10c R",1,40,34.00175,-116.05645
"The Space Between","Top Secret Tower > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/116183716/the-space-between,2.0,-1,Trad,5.10b/c,1,90,34.00215,-116.05898
"Spread Your Legs And Trust The Rubber !","Top Secret Tower > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112310641/spread-your-legs-and-trust-the-rubber,2.7,-1,Trad,5.10c,1,75,34.00215,-116.05898
"Kaweah Way","Top Secret Tower > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105856886/kaweah-way,3.3,-1,Trad,5.10c,1,55,34.00215,-116.05898
"Slip Slidin' Away","Zebra Cliffs East Face > Zebra Cliffs > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851610/slip-slidin-away,1.0,-1,Trad,5.10c,1,80,33.98512,-116.05645
"Cut Thin to Win","Zebra Cliffs East Face > Zebra Cliffs > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724390/cut-thin-to-win,2.1,-1,Trad,5.10c,1,50,33.98512,-116.05645
"Horse of a Different Color","Zebra Cliffs East Face > Zebra Cliffs > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725857/horse-of-a-different-color,2.0,-1,Sport,5.10c/d,1,50,33.98512,-116.05645
"Holden Down the Fort","Zebra Cliffs North Face > Zebra Cliffs > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/109537456/holden-down-the-fort,1.0,-1,TR,5.10c,1,35,33.98589,-116.05741
Fugly,"The Hen House > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106757645/fugly,1.0,-1,Sport,5.10+,1,50,33.9867,-116.04526
"Chicken Coop","The Hen House > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106785012/chicken-coop,2.0,-1,Trad,5.10+,1,40,33.9867,-116.04526
"Seam of the Crop","Dualism Crag > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/109680874/seam-of-the-crop,2.0,-1,"Trad, TR","5.10+ PG13",1,40,33.99492,-116.06754
"Personal Space","Rock Garden Valley - Left Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105821531/personal-space,1.8,-1,TR,5.10c,1,60,34.0215,-116.1777
"Lewd and Lascivious Conduct","Rock Garden Valley - Left Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725428/lewd-and-lascivious-conduct,2.1,-1,Trad,"5.10c R",1,50,34.0215,-116.1777
"Moveable Feast","Hemingway Buttress (East Face Center) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106155304/moveable-feast,1.7,-1,Trad,"5.10c PG13",1,130,34.02427,-116.17832
"The Importance of Being Ernest","Hemingway Buttress (East Face Center) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722470/the-importance-of-being-ernest,2.9,-1,Trad,"5.10c/d R",1,80,34.02427,-116.17832
Astropoodle,"Hemingway Buttress (East Face Right) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105846282/astropoodle,2.7,-1,Trad,5.10c,1,60,34.02459,-116.17916
"Sig Alert (aka Cast Up a Highway)","Upper Freeway Wall > Freeway Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725653/sig-alert-aka-cast-up-a-highway,2.8,-1,Trad,5.10b/c,1,80,34.0233,-116.17866
Anacram,"Upper Freeway Wall > Freeway Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722428/anacram,3.3,-1,Trad,5.10c,1,80,34.0233,-116.17866
"The Talking Fish","Upper Freeway Wall > Freeway Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725200/the-talking-fish,2.0,-1,Trad,5.10c/d,1,80,34.0233,-116.17866
Unknown,"Super Creeps Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871661/unknown,1.0,-1,Trad,5.10+,1,35,34.02115,-116.18367
"Lessons from Laeger (aka White Knuckles)","Imaginary Voyage Formation > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113862209/lessons-from-laeger-aka-white-knuckles,3.0,-1,Trad,5.10c,1,55,34.02016,-116.17995
"Black Plastic Streetwalker","Imaginary Voyage Formation > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722563/black-plastic-streetwalker,2.8,-1,Trad,"5.10c PG13",1,60,34.02016,-116.17995
"The Fifth Dimension","Mel's Diner > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112310476/the-fifth-dimension,3.0,-1,Trad,5.10c,1,45,34.0286,-116.1829
"Right Mel Crack","Mel's Diner > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722614/right-mel-crack,2.6,-1,Trad,5.10c,1,35,34.0286,-116.1829
"Scaried Treasure","Ranger Station Rock > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111932994/scaried-treasure,1.0,-1,Trad,"5.10b/c PG13",1,50,34.01817,-116.1907
"Swain Song","Ranger Station Rock > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111933035/swain-song,1.0,-1,Trad,"5.10c/d PG13",1,60,34.01817,-116.1907
"The Lizard Of Ahhs","Lloyd's Rock > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722956/the-lizard-of-ahhs,1.8,-1,Trad,5.10c,1,50,34.01748,-116.17877
"Micronesia Direct","Lloyd's Rock > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106362802/micronesia-direct,1.7,-1,TR,5.10+,1,45,34.01748,-116.17877
"Todd Couple, The","Micro Crag > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105843178/todd-couple-the,1.9,-1,Trad,5.10c,1,60,34.03815,-116.18563
"Cliff Hanger","Jimmy Cliff - East Face > Jimmy Cliff > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105931803/cliff-hanger,1.8,-1,Trad,"5.10+ PG13",1,50,34.01287,-116.18063
"Tails of Poodles","Banana Cracks > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105846255/tails-of-poodles,2.0,-1,Trad,5.10c,1,40,34.02539,-116.17712
"C Sharp Roof","Voice's Crag > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105882344/c-sharp-roof,1.0,-1,Trad,5.10c,1,40,34.03955,-116.18571
"Jelly Roll Morton","Jellystone Southwest Face > Jellystone > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111693340/jelly-roll-morton,1.0,-1,TR,5.10b/c,1,65,34.03299,-116.18474
Slapstick,"Jellystone Southwest Face > Jellystone > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106296792/slapstick,1.8,-1,Sport,5.10b/c,1,40,34.03299,-116.18474
"Palm Pilot","Jellystone Southwest Face > Jellystone > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106352723/palm-pilot,2.0,-1,Trad,5.10c/d,1,60,34.03299,-116.18474
"Let It Be","Beetle Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105903376/let-it-be,3.0,-1,Trad,5.10b/c,1,60,34.01487,-116.17682
"Granulator, The","Filipino Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105846517/granulator-the,2.0,-1,Trad,5.10c,1,80,34.02475,-116.17982
"Quantum Jump","Copenhagen Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105846537/quantum-jump,3.3,-1,Trad,5.10c,1,80,34.02293,-116.17802
Fah-Q,"Brian's Crag > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107634984/fah-q,2.0,-1,Sport,5.10c,1,40,34.03281,-116.18702
"The Da Vinci Code","Brian's Crag > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106787223/the-da-vinci-code,1.0,-1,Trad,5.10c,1,50,34.03281,-116.18702
"Tourette's Syndrome","The Cathouse > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106663577/tourettes-syndrome,1.9,-1,Trad,5.10c,1,50,34.01984,-116.17534
"The Reach Around","Kaleidoscope Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105947560/the-reach-around,1.0,-1,Trad,5.10c/d,1,80,34.025,-116.1971
Pugsley,"Dairy Queen Wall - Left Side > Dairy Queen Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112207840/pugsley,2.6,-1,Sport,5.10c,1,70,34.02158,-116.17704
"The Foot Massage","Dairy Queen Wall - Left Side > Dairy Queen Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105864537/the-foot-massage,1.7,-1,Trad,5.10c/d,1,70,34.02158,-116.17704
"Right Route","Left Hand of Darkness - E. Face > Left Hand of Darkness > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105931087/right-route,2.5,-1,Trad,5.10c,1,45,34.02851,-116.1785
"Grandpa Gander","Left Hand of Darkness - E. Face > Left Hand of Darkness > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723511/grandpa-gander,1.9,-1,Trad,5.10c,1,40,34.02851,-116.1785
"Gander Slander","Left Hand of Darkness - E. Face > Left Hand of Darkness > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111881373/gander-slander,1.0,-1,TR,5.10+,1,40,34.02851,-116.1785
"Mighty Mouse","Super Heros Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106296764/mighty-mouse,2.8,-1,Trad,5.10b/c,1,60,34.01998,-116.18453
Ceremony,"Atlantis Wall - Right > Atlantis Wall > Atlantis Area > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722413/ceremony,2.1,-1,Trad,5.10c,1,50,34.01886,-116.18016
Sockeye,"The Kenai Crag > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/114008073/sockeye,2.3,-1,Sport,5.10b/c,1,60,34.03238,-116.18941
"Marital Sin","Dissolution Rock > Barker Dam Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722422/marital-sin,2.0,-1,Trad,5.10c,1,50,34.02772,-116.14099
"Freriks Is A Daddy","The Black Rocks > Barker Dam Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722698/freriks-is-a-daddy,1.5,-1,Trad,5.10b/c,1,50,34.02731,-116.13062
"My President Is Addicted To War","The Black Rocks > Barker Dam Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724483/my-president-is-addicted-to-war,1.0,-1,Trad,5.10c/d,1,50,34.02731,-116.13062
"Exit Stage Left","Escape Rock (Southwest Face) > Escape Rock > Barker Dam Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105866848/exit-stage-left,1.5,-1,TR,5.10b/c,1,165,34.0322,-116.14779
"Hallow Friction","Rock of Ages > Barker Dam Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106326987/hallow-friction,1.5,-1,Trad,"5.10c R",1,80,34.03194,-116.14739
"The Friendly Ghost","Sleepy Hollow > Barker Dam Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/110008510/the-friendly-ghost,1.8,-1,TR,5.10b/c,1,40,34.02557,-116.14595
"A First Time For Everything","Becky's Buttress > Becky's Buttress Area > Belle Campground Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108635936/a-first-time-for-everything,3.0,-1,Trad,5.10+,1,85,34.0087,-116.0098
"Farting Horse","Tollakson's Tower > Becky's Buttress Area > Belle Campground Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105792883/farting-horse,1.5,-1,Trad,5.10c,1,20,34.0084,-116.01
"Big Sandy Bound (aka The Wetlands President)","Half Rock > Belle Campground > Belle Campground Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105791597/big-sandy-bound-aka-the-wetlands-president,1.3,-1,Trad,"5.10c R",1,30,33.99896,-116.01997
"Coyote Bait","McClure's Clump > Belle Campground > Belle Campground Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106972757/coyote-bait,2.0,-1,TR,5.10c,1,50,34.00211,-116.01815
Trix,"Cereal Rock > Steve Canyon Area > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/108590430/trix,2.0,-1,Trad,5.10b/c,1,90,34.02001,-116.16808
Diamondback,"Sidewinder Rock - West Face > Steve Canyon > Steve Canyon Area > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722092/diamondback,2.8,-1,Trad,"5.10c PG13",1,70,34.01865,-116.16611
"Land of the Long White Cloud","Sidewinder Rock - East Face > Steve Canyon > Steve Canyon Area > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105835930/land-of-the-long-white-cloud,1.5,-1,Trad,5.10c,1,60,34.01885,-116.16599
"Fist Full of Crystals","Grain Surgery Wall > Steve Canyon > Steve Canyon Area > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105835911/fist-full-of-crystals,1.8,-1,Trad,"5.10c R",1,100,34.01915,-116.16642
"The Decompensator of Lhasa","Grain Surgery Wall > Steve Canyon > Steve Canyon Area > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725059/the-decompensator-of-lhasa,3.3,-1,Trad,5.10c/d,1,70,34.01915,-116.16642
"Orc Sighs","The Orc Wall > Steve Canyon > Steve Canyon Area > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105813261/orc-sighs,2.5,-1,Trad,5.10c,1,60,34.01879,-116.16653
"A Woman's Work is Never Done","Labor Dome > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722542/a-womans-work-is-never-done,2.3,-1,Trad,5.10c,1,50,34.02111,-116.16682
"Absolute Zero","Rock Hudson > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724003/absolute-zero,1.8,-1,Trad,5.10c,1,60,34.02117,-116.1629
Ipecac,"Rock Hudson > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105939702/ipecac,1.7,-1,Trad,5.10+,1,23,34.02117,-116.1629
"The Mechanic","Hitman Rock > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/107349115/the-mechanic,1.7,-1,TR,5.10c,1,50,34.0201,-116.16754
Skinwalker,"Hitman Rock > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105835958/skinwalker,1.4,-1,Trad,5.10c,1,60,34.0201,-116.16754
"Pinch a Smelly Scrutinizer","The Heap > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725602/pinch-a-smelly-scrutinizer,2.8,-1,Trad,5.10c,1,80,34.02048,-116.16593
"Black Widow","Wooly Spider Boulder > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725173/black-widow,0.0,-1,Trad,5.10c,1,40,33.96049,-116.01741
"Crack Kills","Stirrup Rock - North Face > Stirrup Rock > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/105942953/crack-kills,2.3,-1,Trad,5.10c,1,35,33.96047,-116.02047
"Fear of a Black Planet","Stirrup Rock - South Face > Stirrup Rock > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/105940992/fear-of-a-black-planet,1.0,-1,Trad,"5.10c PG13",1,60,33.96024,-116.02029
"Peter Eater Pumpkin Eater","Stirrup Rock - South Face > Stirrup Rock > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722680/peter-eater-pumpkin-eater,2.8,-1,Trad,5.10+,1,70,33.96024,-116.02029
Canalizo,"Zippy Rock > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857574/canalizo,2.1,-1,Trad,5.10c,1,50,33.95941,-116.01935
"Shongo Pavi","Zippy Rock > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857583/shongo-pavi,2.3,-1,Trad,5.10c,1,40,33.95941,-116.01935
"Does Royalty Give Head?","Zippy Rock > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857587/does-royalty-give-head,0.0,-1,Trad,5.10c,1,30,33.95941,-116.01935
"The Black Stallion","Zippy Rock > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/108201434/the-black-stallion,2.3,-1,Sport,5.10+,1,30,33.95941,-116.01935
"Last Date","Rumble Crags > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857045/last-date,2.0,-1,Trad,5.10c,1,40,33.96013,-116.0156
"I Touch The Future","Routes East of Hershey Kiss > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857055/i-touch-the-future,2.7,-1,"Trad, TR",5.10c,1,25,33.96063,-116.01359
"Zen Goblins","Hai Karate Rock > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/108162858/zen-goblins,2.0,-1,Trad,5.10b/c,1,40,33.9605,-116.0187
"Pocket Poodle","Pyramid Tower and The Stirrup > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/107947076/pocket-poodle,1.0,-1,TR,5.10c,1,70,33.95922,-116.01677
"The Gettysburger","The Milepost > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725242/the-gettysburger,1.7,-1,Trad,5.10c,1,50,34.02279,-116.17344
"Scrambled Legs","The Milepost > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725800/scrambled-legs,1.0,-1,Trad,5.10c,1,50,34.02279,-116.17344
"How 'bout It?","Dihedral Rock > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106913553/how-bout-it,2.7,-1,Trad,5.10c/d,1,70,34.01978,-116.17158
"Fire or Retire","Jam or Slam Rock (SW Face) > Jam or Slam Rock > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723664/fire-or-retire,2.6,-1,Trad,5.10c,1,50,34.01777,-116.16902
"Yabo Phone Home","Pep Boys Crag > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105837416/yabo-phone-home,2.2,-1,Trad,5.10c,1,40,34.02046,-116.17247
"Lean on Me","Bush Dome > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105837412/lean-on-me,2.0,-1,Trad,5.10c,1,80,34.02889,-116.18371
"Adult Books","Watts Towers > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/110172355/adult-books,2.0,-1,Trad,5.10c,1,60,34.0213,-116.1728
"No Guts, No Glory","Glory Dome > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105892902/no-guts-no-glory,1.0,-1,Trad,5.10c,1,70,34.0195,-116.17121
"Gordo Started It","Swidgeteria, The > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106784178/gordo-started-it,1.0,-1,Trad,5.10c,1,50,34.01901,-116.17117
"Laeger Domain","Summit or Plummet Rock > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105840627/laeger-domain,2.4,-1,Trad,5.10b/c,1,80,34.01934,-116.17024
"Summit or Plummet","Summit or Plummet Rock > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/111881390/summit-or-plummet,1.0,-1,"Trad, TR","5.10c PG13",1,25,34.01934,-116.17024
"Freeway Jam","X Factor Dome > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/117089761/freeway-jam,2.0,-1,Trad,5.10c,1,40,34.02288,-116.16969
"Studebaker Hawk","The Aviary > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106775698/studebaker-hawk,2.5,-1,Trad,5.10c,1,40,34.02434,-116.16968
"Kamikaze Crack","Beak Boulder > Loveland > Joshua Tree National Park > California",https://www.mountainproject.com/route/106381678/kamikaze-crack,3.2,-1,Trad,5.10c,1,50,34.02598,-116.05111
"Fool For A Pretty Face","Loveland North > Loveland > Joshua Tree National Park > California",https://www.mountainproject.com/route/107104392/fool-for-a-pretty-face,3.0,-1,Trad,5.10c,1,80,34.02845,-116.05697
"Left Sawdust Crack","Trashcan Rock - East Face > Trashcan Rock > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722632/left-sawdust-crack,2.2,-1,Trad,5.10c,1,40,34.04031,-116.19715
Hermanutic,"Trashcan Rock - East Face > Trashcan Rock > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722989/hermanutic,2.3,-1,Trad,"5.10c R",1,50,34.04031,-116.19715
