Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Palm Pilot","Jellystone Southwest Face > Jellystone > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106352723/palm-pilot,2.0,-1,Trad,5.10c/d,1,60,34.03299,-116.18474
Blackjack,"Ken Black Memorial Dome > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105916494/blackjack,3.0,-1,Sport,5.10d,1,70,34.02795,-116.17773
"The Reach Around","Kaleidoscope Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105947560/the-reach-around,1.0,-1,Trad,5.10c/d,1,80,34.025,-116.1971
"The Foot Massage","Dairy Queen Wall - Left Side > Dairy Queen Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105864537/the-foot-massage,1.7,-1,Trad,5.10c/d,1,70,34.02158,-116.17704
Morticia,"Dairy Queen Wall - Left Side > Dairy Queen Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111556639/morticia,2.3,-1,Trad,5.10d,1,100,34.02158,-116.17704
"Mojus (aka Slushie)","Dairy Queen Wall - Left Side > Dairy Queen Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725068/mojus-aka-slushie,2.3,-1,Trad,5.10d,1,100,34.02158,-116.17704
"Gander Slander","Left Hand of Darkness - E. Face > Left Hand of Darkness > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111881373/gander-slander,1.0,-1,TR,5.10+,1,40,34.02851,-116.1785
"Uncle Fester","Left Hand of Darkness - E. Face > Left Hand of Darkness > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723442/uncle-fester,2.1,-1,Trad,5.10d,1,60,34.02851,-116.1785
"To Air Is Human","Left Hand of Darkness - E. Face > Left Hand of Darkness > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105843650/to-air-is-human,2.0,-1,Trad,"5.10d PG13",1,40,34.02851,-116.1785
"Hot Buttered Elves","Santa's Workshop > Atlantis Area > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724309/hot-buttered-elves,2.0,-1,Trad,5.10d,1,60,34.01876,-116.17999
"My President Is Addicted To War","The Black Rocks > Barker Dam Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724483/my-president-is-addicted-to-war,1.0,-1,Trad,5.10c/d,1,50,34.02731,-116.13062
"Soft Cell","Hunk Rock - East Face > Hunk Rock > Barker Dam Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724276/soft-cell,1.8,-1,Trad,5.10d,1,70,34.02684,-116.1417
"Evolutionary Throwback","Bed Rock > Barker Dam Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106652536/evolutionary-throwback,2.0,-1,Trad,5.10d,1,50,34.03314,-116.14997
"Oasis of Eden, Direct Start","Oasis Rock > Barker Dam Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725302/oasis-of-eden-direct-start,2.0,-1,Trad,5.10d,1,80,34.03153,-116.14653
"A First Time For Everything","Becky's Buttress > Becky's Buttress Area > Belle Campground Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108635936/a-first-time-for-everything,3.0,-1,Trad,5.10+,1,85,34.0087,-116.0098
Compromised,"Becky's Buttress > Becky's Buttress Area > Belle Campground Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105797302/compromised,2.5,-1,Trad,5.10d,1,80,34.0087,-116.0098
"Blue Sky Mine","Rock 3 > Short Cake Rocks > Belle Campground > Belle Campground Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106934616/blue-sky-mine,1.0,-1,TR,5.10d,1,50,33.99939,-116.01854
"That Old Soft Shoe","Castle Rock - North Side > Castle Rock > Belle Campground > Belle Campground Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722203/that-old-soft-shoe,2.8,-1,Trad,5.10d,1,70,34.0017,-116.0203
"Belly Dancer","Castle Rock - North Side > Castle Rock > Belle Campground > Belle Campground Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105835392/belly-dancer,2.8,-1,Trad,5.10d,1,70,34.0017,-116.0203
"Transylvania Twist","Castle Rock - North Side > Castle Rock > Belle Campground > Belle Campground Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722854/transylvania-twist,2.1,-1,Trad,"5.10d X",1,60,34.0017,-116.0203
"Oat Cuisine","Cereal Rock > Steve Canyon Area > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/108590527/oat-cuisine,1.0,-1,Trad,"5.10d R",1,70,34.02001,-116.16808
"Frosted Flakes","Cereal Rock > Steve Canyon Area > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/108590546/frosted-flakes,2.5,-1,Trad,5.10d,1,70,34.02001,-116.16808
Munchkinland,"Sidewinder Rock - West Face > Steve Canyon > Steve Canyon Area > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/118156341/munchkinland,1.0,-1,Trad,5.10d,1,40,34.01865,-116.16611
"Invisible Touch","Sidewinder Rock - West Face > Steve Canyon > Steve Canyon Area > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723487/invisible-touch,2.5,-1,Trad,5.10d,1,80,34.01865,-116.16611
"The Decompensator of Lhasa","Grain Surgery Wall > Steve Canyon > Steve Canyon Area > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725059/the-decompensator-of-lhasa,3.3,-1,Trad,5.10c/d,1,70,34.01915,-116.16642
"Left Peyote Crack","Peyote Cracks Formation - W. Face > Peyote Cracks Formation > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723994/left-peyote-crack,1.4,-1,Trad,"5.10d PG13",1,40,34.02238,-116.16053
"Time and A Half","Labor Dome > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105958860/time-and-a-half,1.7,-1,Trad,5.10d,1,50,34.02111,-116.16682
Ipecac,"Rock Hudson > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/105939702/ipecac,1.7,-1,Trad,5.10+,1,23,34.02117,-116.1629
"The Maneater","Dutzi Rock > The Outback > Joshua Tree National Park > California",https://www.mountainproject.com/route/106298212/the-maneater,3.7,-1,"Trad, TR",5.10d,1,30,34.02621,-116.16454
"Peter Eater Pumpkin Eater","Stirrup Rock - South Face > Stirrup Rock > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722680/peter-eater-pumpkin-eater,2.8,-1,Trad,5.10+,1,70,33.96024,-116.02029
"The Black Stallion","Zippy Rock > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/108201434/the-black-stallion,2.3,-1,Sport,5.10+,1,30,33.95941,-116.01935
"Wild Dream","Zippy Rock > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/108199382/wild-dream,3.0,-1,Trad,5.10d,1,50,33.95941,-116.01935
"Cool Move, Gritty Rock, Standard Procedure","Big Ass Boulder > Stirrup Tank > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857225/cool-move-gritty-rock-standard-procedure,2.0,-1,Sport,5.10d,1,50,33.9605,-116.0187
"How 'bout It?","Dihedral Rock > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106913553/how-bout-it,2.7,-1,Trad,5.10c/d,1,70,34.01978,-116.17158
"No Perch is Necessary","Jam or Slam Rock (NE Face) > Jam or Slam Rock > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723658/no-perch-is-necessary,2.2,-1,Trad,5.10d,1,50,34.01775,-116.16901
"Cranking Skills or Hospital Bills","Jam or Slam Rock (SW Face) > Jam or Slam Rock > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723799/cranking-skills-or-hospital-bills,1.9,-1,Trad,"5.10d R",1,50,34.01777,-116.16902
Ambush,"Bush Dome > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/115431809/ambush,2.8,-1,Sport,5.10d,1,80,34.02889,-116.18371
"Spam and Bean","Red Burrito > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105971401/spam-and-bean,1.3,-1,"Trad, TR",5.10d,1,40,34.0158,-116.16907
"Red Chile","Red Burrito > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105962238/red-chile,1.8,-1,TR,5.10d,1,40,34.0158,-116.16907
"Midnight Oil","The Road Block > Roadside Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/116779886/midnight-oil,2.0,-1,Trad,"5.10d R",1,50,34.01984,-116.1721
"The Vicar","Vector Rock > Loveland > Joshua Tree National Park > California",https://www.mountainproject.com/route/111758269/the-vicar,2.5,-1,Sport,5.10d,1,90,34.0219,-116.05343
RCA,"RCA Boulder > The Bond Boulders > Loveland > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723604/rca,2.2,-1,Trad,5.10d,1,40,34.02077,-116.05324
"Live and Let Die","Live and Let Die Boulder > The Bond Boulders > Loveland > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723601/live-and-let-die,2.8,-1,Trad,5.10d,1,40,34.02062,-116.0532
"Diamonds are Forever","Live and Let Die Boulder > The Bond Boulders > Loveland > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723892/diamonds-are-forever,2.0,-1,Trad,5.10d,1,40,34.02062,-116.0532
"One Armed Giant","Tiger Rocks > Loveland > Joshua Tree National Park > California",https://www.mountainproject.com/route/106104369/one-armed-giant,3.5,-1,Trad,"5.10d PG13",1,55,34.02078,-116.0538
"Fly Away","Tiger Rocks > Loveland > Joshua Tree National Park > California",https://www.mountainproject.com/route/106091771/fly-away,2.7,-1,Trad,5.10d,1,70,34.02078,-116.0538
"Claim Jumper","Crocodile Rock > Loveland > Joshua Tree National Park > California",https://www.mountainproject.com/route/107100045/claim-jumper,2.0,-1,Trad,5.10d,1,60,34.0223,-116.0546
"High Anxiety","White Cliffs of Dover - Left Side > White Cliffs of Dover > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106921243/high-anxiety,2.0,-1,Trad,5.10c/d,1,130,34.02919,-116.199
Shibumi,"White Cliffs of Dover - Right Side > White Cliffs of Dover > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724267/shibumi,2.0,-1,Trad,5.10d,1,40,34.02929,-116.20041
"Crescent Wrench","Hound Rock > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725578/crescent-wrench,1.9,-1,Trad,5.10d,1,30,34.03343,-116.20185
"Girls in the Mist","The Negropolis > Negropolis Hillside > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105805958/girls-in-the-mist,2.7,-1,Sport,5.10d,1,50,34.06338,-116.22521
"Skeleton Crew","The Pet Cemetery > Negropolis Hillside > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105971159/skeleton-crew,1.5,-1,Sport,5.10c/d,1,35,34.06467,-116.22575
Gordoba,"Frontier Wall > Queen Mountain > Joshua Tree National Park > California",https://www.mountainproject.com/route/107113776/gordoba,2.0,-1,Trad,5.10d,1,100,34.0481,-116.1021
"Black Pearl","The Pearls > Queen Mountain > Joshua Tree National Park > California",https://www.mountainproject.com/route/106712207/black-pearl,1.7,-1,Trad,5.10d,1,50,34.0481,-116.1021
"Treasure of the Sierra Madre","Cirque of the Climbables - Left Side > Cirque of the Climbables > Queen Mountain > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724567/treasure-of-the-sierra-madre,2.9,-1,Trad,5.10d,1,70,34.0481,-116.1021
"Grain Dance","Locomotion Rock > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721789/grain-dance,2.1,-1,TR,5.10c/d,1,50,34.01343,-116.16796
Congratulations,"The Thin Wall > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721945/congratulations,2.8,-1,Trad,"5.10d R",1,60,34.01437,-116.17276
SDR,"Tumbling Rainbow Formation > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/113735461/sdr,2.0,-1,TR,5.10d,1,70,34.01232,-116.17133
"Brown Trousers (aka Mr. Hankey)","The Brown Wall > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105876292/brown-trousers-aka-mr-hankey,2.1,-1,Trad,"5.10d R",1,60,34.01676,-116.17215
"Semi Tough","Gateway Rock > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723145/semi-tough,2.7,-1,Trad,5.10d,1,40,34.01242,-116.16858
"Pit Bull Attack","Gateway Rock > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723148/pit-bull-attack,1.0,-1,Trad,5.10d,1,50,34.01242,-116.16858
"Hollywood and Bovine","Upper Cow Rock > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723181/hollywood-and-bovine,2.1,-1,Sport,5.10d,1,60,34.01678,-116.17473
"Elbow Room","Arid Piles - Northeast Face > Arid Piles > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105845239/elbow-room,1.0,-1,Trad,5.10d,1,60,34.01095,-116.1765
"Pussy Galore","The Wailing Wall > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/107671179/pussy-galore,1.5,-1,Trad,5.10c/d,1,,34.0145,-116.1713
Roboslab,"Mount Grossvogel > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/113716690/roboslab,2.0,-1,TR,5.10c/d,1,50,34.01032,-116.18083
"Crazy Climber","Mount Grossvogel > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105845364/crazy-climber,2.3,-1,Trad,5.10d,1,60,34.01032,-116.18083
"What's It To You","Sports Challenge Rock - West Face > Sports Challenge Rock > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722494/whats-it-to-you,2.4,-1,Trad,5.10d,1,70,34.01401,-116.1691
"Hang and Swing","Sports Challenge Rock - East Face > Sports Challenge Rock > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/106090060/hang-and-swing,2.1,-1,Trad,5.10d,1,50,34.01415,-116.16906
"The Wolf Man","Bite Rock > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/106619190/the-wolf-man,2.4,-1,Trad,5.10d,1,50,34.01374,-116.1668
"Robert's Crack","The Otter Cliffs > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724231/roberts-crack,1.8,-1,Trad,5.10d,1,50,34.0145,-116.1713
"Badger's Chuff Piece","Houser Block > Houser Buttress Area > Real Hidden Valley Vicinity > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724225/badgers-chuff-piece,1.6,-1,Trad,5.10d,1,40,34.0103,-116.1711
"Sexy Sadye","Turtle Rock - South Face > Turtle Rock > Real Hidden Valley Vicinity > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/106677072/sexy-sadye,3.0,-1,Trad,5.10d,1,70,34.01001,-116.16633
"Lieback and Lingerie","Turtle Rock - South Face > Turtle Rock > Real Hidden Valley Vicinity > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/106677082/lieback-and-lingerie,2.0,-1,Trad,"5.10d R",1,60,34.01001,-116.16633
"Poodle Woof","Zombie Woof Rock > Real Hidden Valley Vicinity > Real Hidden Valley > Joshua Tree National Park > California",https://www.mountainproject.com/route/106973865/poodle-woof,2.0,-1,Trad,"5.10d PG13",1,45,34.01089,-116.17275
"Tiers for Fears","Fraggle Rock > Desert Queen Mine > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723025/tiers-for-fears,3.0,-1,Trad,"5.10d R",1,80,34.02244,-116.06147
"Petrodynamics (aka Gigantor)","Fraggle Rock > Desert Queen Mine > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723028/petrodynamics-aka-gigantor,3.2,-1,Trad,5.10d,1,60,34.02244,-116.06147
"Buffalo Gun","Silverado Area > Desert Queen Mine > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724744/buffalo-gun,2.0,-1,Trad,5.10+,1,60,34.02196,-116.06769
"Get Off My Sister","Queen Crimson Dome > Desert Queen Mine > Joshua Tree National Park > California",https://www.mountainproject.com/route/106788515/get-off-my-sister,1.0,-1,Trad,5.10+,1,50,34.0214,-116.06832
[Redacted],"Queen Crimson Dome > Desert Queen Mine > Joshua Tree National Park > California",https://www.mountainproject.com/route/107978417/redacted,1.0,-1,Trad,"5.10d R",1,70,34.0214,-116.06832
"Crack (route 2911)","Dike Rock > Desert Queen Mine > Joshua Tree National Park > California",https://www.mountainproject.com/route/105835871/crack-route-2911,3.0,-1,Trad,5.10d,1,80,34.02196,-116.06769
"Cruising for Burgers","The Comic Strip - SW Face > The Comic Strip > Comic Book Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107961102/cruising-for-burgers,2.0,-1,Trad,"5.10d PG13",2,165,34.0131,-116.1433
"Incinerator Crack","Incinerator Wall > Contact Mine Road Area (aka Brittny's Area) > Magic Mountain Area > OZ Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107164433/incinerator-crack,2.0,-1,Trad,5.10d,1,30,34.0721,-116.03276
"Welcome To Rondoland (aka Glenda's Crack)","No Place Like Dome > OZ_ > OZ Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723655/welcome-to-rondoland-aka-glendas-crack,2.3,-1,Trad,"5.10d R",1,60,34.03086,-116.04782
"Trembling Toto's","Northwest Face > Voodoo Dome > OZ_ > OZ Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107406709/trembling-totos,3.0,-1,Trad,5.10d,1,40,34.03348,-116.03278
"Smokestack Lightning","Tortoiseville > South Munchkinland > OZ Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107104488/smokestack-lightning,1.5,-1,Trad,5.10d,1,60,34.0322,-116.0403
"Papal Smear","Pope's Cape > Live Oak Picnic Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106037286/papal-smear,2.0,-1,Trad,"5.10d PG13",1,75,33.99923,-116.05295
Crocostimpy,"Jojoba Corridor, Northeast Rock, Northeast Side > Jojoba Corridor > Live Oak Picnic Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105856128/crocostimpy,1.0,-1,Trad,5.10d,1,50,33.9992,-116.0533
"Irie Heights","Middle Creeper Rock > Creeper Rocks > Live Oak Picnic Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857335/irie-heights,2.0,-1,Trad,5.10d,1,50,34.00071,-116.04616
"Surrealistic Colgate","Dental Dome > East Virgin Islands > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722878/surrealistic-colgate,2.0,-1,Trad,"5.10d R",1,40,33.94624,-116.0584
"No Bold Hard","Hone Dome > East Virgin Islands > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/107165252/no-bold-hard,2.0,-1,Trad,5.10d,1,80,33.94492,-116.06057
"Milk Arete","Harry's Quarry > Jerry's Quarry and Lost Pencil Areas > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/106754655/milk-arete,2.5,-1,Sport,5.10+,2,70,33.95171,-116.09571
"Cave Right","West Face > Cave Rock > Towers of Uncertainty > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/111656857/cave-right,1.0,-1,Trad,5.10+,1,40,33.9666,-116.0862
"No Bolts Required","Reef Rock > Towers of Uncertainty > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/105960064/no-bolts-required,2.7,-1,Trad,"5.10d R",1,50,33.96768,-116.08654
"My Penis Floats","Reef Rock > Towers of Uncertainty > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/106647947/my-penis-floats,1.5,-1,Trad,5.10d,1,50,33.96768,-116.08654
"Man on a Mission","Mission Rock > Towers of Uncertainty > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/106623652/man-on-a-mission,1.0,-1,Trad,"5.10d R",1,30,33.96205,-116.07735
"Miss Weiner Tot","Mission Rock > Towers of Uncertainty > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/106623667/miss-weiner-tot,1.5,-1,Sport,5.10d,1,40,33.96205,-116.07735
"Perpetual Motion","Perpetual Motion Wall > Virgin Islands Area > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722134/perpetual-motion,3.6,-1,Trad,5.10d,1,45,33.94967,-116.06993
"I Eat Cannibals","Perpetual Motion Wall > Virgin Islands Area > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/116751417/i-eat-cannibals,2.5,-1,Trad,"5.10d R",1,40,33.94967,-116.06993
"Cedric's Deep Sea Fish Market","Star Wars Rock > Virgin Islands Area > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722149/cedrics-deep-sea-fish-market,3.0,-1,Trad,5.10d,1,100,33.95042,-116.0712
"Waugh Crack","Lechlinski Crack Formation > Virgin Islands Area > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722257/waugh-crack,2.2,-1,Trad,5.10d,1,60,33.94356,-116.07787
Centurion,"Centurion > Diamond Clump > Virgin Islands Area > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/106109205/centurion,3.4,-1,Trad,"5.10d PG13",1,45,33.94885,-116.0733
Shalinqua,"The Volcano > Virgin Islands Area > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/106850336/shalinqua,1.5,-1,Trad,5.10d,1,50,33.94644,-116.07594
"Left Appendectomy Crack","The Iguana > The Galapagos > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/106805808/left-appendectomy-crack,1.0,-1,Trad,5.10+,1,50,33.9571,-116.1205
"Appendectomy Crack","The Iguana > The Galapagos > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723136/appendectomy-crack,1.7,-1,Trad,5.10c/d,1,70,33.9571,-116.1205
"KP Finger Crack","The Iguana > The Galapagos > Geology Tour Road > Joshua Tree National Park > California",https://www.mountainproject.com/route/106805883/kp-finger-crack,1.0,-1,Trad,5.10d,1,30,33.9571,-116.1205
Craig,"Hayfield Exit > Interstate 10 Crags > Joshua Tree National Park > California",https://www.mountainproject.com/route/106779268/craig,2.0,-1,Trad,5.10d,1,100,33.6684,-115.6546
"Do the Math","Ellsmere Island > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/107558480/do-the-math,2.0,-1,TR,5.10c/d,1,70,34.05623,-116.17811
Geometry,"Ellsmere Island > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725329/geometry,1.2,-1,Trad,5.10d,1,50,34.05623,-116.17811
"What A Drag It Is Getting Old","Reggie Dome > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106321256/what-a-drag-it-is-getting-old,1.0,-1,Sport,5.10+,1,50,34.04045,-116.17781
"Pop Goes the Weasel","Reggie Dome > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/111432309/pop-goes-the-weasel,2.0,-1,TR,5.10d,1,60,34.04045,-116.17781
"Roomis E. Gloomis","Gilligan's Island Crag > Gilligan's Island > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105930455/roomis-e-gloomis,2.8,-1,Trad,5.10d,1,60,34.05675,-116.17832
"Ginger's Crack","Ginger's Face > Gilligan's Island > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724747/gingers-crack,2.3,-1,Trad,5.10c/d,1,30,34.05701,-116.17837
"The Shiv","The Seitch > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/107992099/the-shiv,3.0,-1,Trad,5.10d,1,100,34.05296,-116.17629
"Fracture Dynamics","The Looking Glass > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106071832/fracture-dynamics,2.8,-1,Trad,5.10d,1,80,34.05296,-116.17629
"Frank's Sandwich","Unreported Rock > North Wonderland Approach > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/107024864/franks-sandwich,1.3,-1,TR,5.10+,1,50,34.05296,-116.17629
"Earth And Sky","[Redacted] > Atom Smasher Area > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724468/earth-and-sky,2.0,-1,Sport,5.10d,1,60,34.07049,-116.1588
"The Grinch's Grin","Grinch Rock > Atom Smasher Area > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723337/the-grinchs-grin,1.5,-1,Trad,5.10d,1,60,34.07042,-116.16024
Gumshoe,"Atom Smasher Boulders > Atom Smasher Area > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723883/gumshoe,2.4,-1,Trad,5.10d,1,50,34.07259,-116.16087
Polytechnics,"Timbuktu Towers > Atom Smasher Area > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/116496468/polytechnics,2.0,-1,Trad,5.10d,1,60,34.07365,-116.16043
"No Self Respect","The Flying Fortress > Grey Giant Area > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723100/no-self-respect,3.0,-1,Trad,5.10c/d,1,110,34.06487,-116.14877
Hyperventilation,"The Flying Fortress > Grey Giant Area > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/107099079/hyperventilation,1.0,-1,Trad,5.10d,1,100,34.06487,-116.14877
"Heaven Can Wait","The Tombstone > Grey Giant Area > Wonderland North > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723415/heaven-can-wait,3.6,-1,Trad,5.10d,1,90,34.06295,-116.15257
"The Most of It","Worth Bagley Memorial Dome > Near East > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723967/the-most-of-it,1.0,-1,Trad,5.10d,1,70,34.03791,-116.13528
"Flexible Hueys","Flexible Rock > Near East > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106036043/flexible-hueys,1.0,-1,TR,5.10d,1,,34.03698,-116.13521
"My Bride, My Hilti, and My Shoulders","The Wedding Block > Near East > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/114027958/my-bride-my-hilti-and-my-shoulders,1.0,-1,Sport,5.10c/d,1,40,34.03667,-116.13553
"Jack in the Crack","Bighorn Dome > Far East > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/110110553/jack-in-the-crack,2.0,-1,Trad,5.10c/d,1,30,34.04798,-116.13913
"Stereo in B Flat","Disneyland Dome > Central Wonderland > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/112427043/stereo-in-b-flat,1.0,-1,TR,5.10d,1,40,34.0462,-116.1445
"Tony Balonie","Inauguron Dome > Central Wonderland > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/107529782/tony-balonie,1.0,-1,TR,5.10+,1,90,34.04917,-116.1443
