Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Big Brother","Junk Clump - South Face > Junk Clump > Cave Corridor Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107133684/big-brother,1.0,-1,Trad,5.8,1,80,34.00101,-116.13486
"Jo Mama","Wailing Sax Wall > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724723/jo-mama,2.0,-1,Trad,5.8,1,60,33.99851,-116.11956
"Sanctify Yourself","Wailing Sax Wall > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107115342/sanctify-yourself,2.0,-1,Trad,5.8,1,60,33.99851,-116.11956
"Auld Lang Syne","Wailing Sax Wall > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107115354/auld-lang-syne,0.5,-1,Trad,"5.8 R",1,50,33.99851,-116.11956
"Take Five","Wailing Sax Wall > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106792577/take-five,2.5,-1,Trad,5.8,1,50,33.99851,-116.11956
"The Morning After","Wailing Sax Wall > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106791810/the-morning-after,1.8,-1,Trad,5.8,1,50,33.99851,-116.11956
"Small World","Small World Cliff > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106228163/small-world,2.1,-1,Trad,5.8,1,50,34.005,-116.1212
"Crack B","Isles Corridor - Right Side > Isles Corridor > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105858146/crack-b,1.9,-1,Trad,5.8,1,60,34.00462,-116.05884
"The Raven","Isles in the Sky (Northeast Face) > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725632/the-raven,1.4,-1,Sport,5.8,1,50,34.0047,-116.05874
Agoraphobia,"Isles in the Sky (Northeast Face) > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/107083136/agoraphobia,1.0,-1,Trad,5.8+,1,130,34.0047,-116.05874
"Dangers of Conformity","Grand Canyon - West Wall (E. Face) > Grand Canyon > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857840/dangers-of-conformity,1.0,-1,Trad,5.8,1,40,34.00707,-116.05677
"Grand Cayman","Grand Canyon Boulder > Grand Canyon > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857812/grand-cayman,1.0,-1,Trad,5.8,1,30,34.0072,-116.0566
"Turtle Vein","Split Dome (South Rock) > Split Dome > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857777/turtle-vein,1.0,-1,Trad,"5.8 R",1,80,34.00969,-116.0549
"Porky's Excellent Adventure","Split Dome (South Rock) > Split Dome > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857785/porkys-excellent-adventure,1.0,-1,Trad,5.8,1,80,34.00969,-116.0549
Continuum,"Future Games Rock > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721621/continuum,2.7,-1,Trad,5.8+,1,,34.0117,-116.0533
"Bird Eating Spider","Morongo Man Cliffs > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106787579/bird-eating-spider,2.0,-1,Sport,5.8,1,50,34.018,-116.0637
"Roman Bath","SE Boulders > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106772914/roman-bath,1.0,-1,Sport,5.8,1,45,34.0094,-116.0558
Sabina,"Brit Corridor > Screamer Rocks > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106788399/sabina,1.0,-1,Trad,5.8,1,50,34.0077,-116.0586
"Beautiful Dreamer (aka Gullywog)","Cling or Fling Corridor > Screamer Rocks > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105858204/beautiful-dreamer-aka-gullywog,2.3,-1,Trad,5.8,1,50,34.0079,-116.0588
"Green Mansions","Cling or Fling Corridor > Screamer Rocks > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105865427/green-mansions,1.2,-1,Trad,5.8,1,40,34.0079,-116.0588
"Fool's Gold","Conan's Corridor > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722521/fools-gold,1.9,-1,Trad,"5.8 R",1,100,33.9952,-116.0682
Gem,"Conan's Corridor > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722266/gem,2.8,-1,Trad,5.8,1,60,33.9952,-116.0682
"n00bulator (aka Pathetic Face)","Pathetic Dome > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859407/n00bulator-aka-pathetic-face,1.8,-1,Trad,5.8,1,55,33.9931,-116.06899
"Pathetic Dike","Pathetic Dome > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105893048/pathetic-dike,1.5,-1,Trad,"5.8 R",1,30,33.9931,-116.06899
"We'll Get Them Little Pricks (aka Cunning Linquist)","Nuclear Reactor Rock > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725539/well-get-them-little-pricks-aka-cunning-linquist,2.1,-1,Trad,5.8,1,60,33.99403,-116.0693
"Master Blaster","The Wedge > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112310815/master-blaster,0.5,-1,Trad,"5.8- PG13",1,115,34.00192,-116.05871
"Out Of The Wind","Cunning Rock, Northwest Face > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851248/out-of-the-wind,1.0,-1,Trad,5.8,1,50,34.00249,-116.05927
"Save the Ales","Cunning Rock, Southeast Face > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851263/save-the-ales,2.0,-1,Trad,5.8,1,70,34.00274,-116.057
"Gila Monster","Cunning Rock, Southeast Face > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851272/gila-monster,1.0,-1,Trad,"5.8+ R",1,120,34.00274,-116.057
"Zoauve Detente","New Sage Rock > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851475/zoauve-detente,2.0,-1,Trad,"5.8 R",1,60,33.99357,-116.058
"Little Caesar","Caesar's Palace > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105852022/little-caesar,1.0,-1,Trad,"5.8 PG13",1,50,34.00077,-116.05807
"Roman Holiday","Caesar's Palace > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113607589/roman-holiday,1.0,-1,TR,5.8,1,50,34.00077,-116.05807
"Dike Up-Route","Top Secret Tower > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105856873/dike-up-route,2.0,-1,Trad,5.8,1,40,34.00215,-116.05898
"Up and Down","Zebra Cliffs East Face > Zebra Cliffs > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851490/up-and-down,1.3,-1,Trad,5.8,1,80,33.98512,-116.05645
"Ice Cream for Crow","Zebra Cliffs East Face > Zebra Cliffs > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725842/ice-cream-for-crow,2.1,-1,Trad,5.8,1,60,33.98512,-116.05645
"Yipes! Stripes!","Zebra Cliffs North Face > Zebra Cliffs > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/109537503/yipes-stripes,1.0,-1,Trad,5.8,1,30,33.98589,-116.05741
"Brewster the Rooster","The Hen House > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107872952/brewster-the-rooster,1.0,-1,TR,5.8-,1,30,33.9867,-116.04526
"Chicken Poop","The Hen House > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106785018/chicken-poop,1.5,-1,Trad,5.8,1,45,33.9867,-116.04526
Eggshell,"The Hen House > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106788482/eggshell,1.8,-1,Sport,5.8+,1,40,33.9867,-116.04526
"John's Giggly Bum Cheeks","The Hen House > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106784999/johns-giggly-bum-cheeks,1.0,-1,Sport,5.8+,1,50,33.9867,-116.04526
"Broke Back Burke","Dr. Haney's Tool Shed Area > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106788364/broke-back-burke,1.0,-1,Trad,5.8,1,60,33.99175,-116.03698
"Dr. Haney","Dr. Haney's Tool Shed Area > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106788372/dr-haney,2.0,-1,Sport,5.8,1,45,33.99175,-116.03698
"Screw the Pooch","The Bismark > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106787522/screw-the-pooch,2.0,-1,Trad,5.8,1,50,33.98648,-116.05155
"Jamming for Juliana","Jumbo Rocks Entrance > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112819366/jamming-for-juliana,1.3,-1,Trad,5.8+,1,130,33.9908,-116.06709
"Groveling Gringos","Clever Rock > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/116211255/groveling-gringos,1.0,-1,Trad,5.8,1,55,34.00169,-116.05943
"MZM (Maria Zink Memorial)","Rock Garden Valley - Left Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724471/mzm-maria-zink-memorial,1.7,-1,Trad,5.8,1,70,34.0215,-116.1777
Smithereens,"Rock Garden Valley - Left Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725407/smithereens,2.5,-1,Trad,5.8,1,50,34.0215,-116.1777
Euthyphro,"Rock Garden Valley - Left Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724564/euthyphro,2.6,-1,Trad,5.8+,1,40,34.0215,-116.1777
"Young Lust","Rock Garden Valley - Left Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725404/young-lust,2.7,-1,Trad,5.8+,1,50,34.0215,-116.1777
"Chile Willie","Rock Garden Valley - Right Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106239488/chile-willie,1.3,-1,Trad,5.8,1,50,34.0225,-116.1794
"Mr. Michael goes to Washington","Rock Garden Valley - Right Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105923079/mr-michael-goes-to-washington,1.9,-1,Trad,5.8,1,60,34.0225,-116.1794
"Swiss Cheese","Rock Garden Valley - Right Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722293/swiss-cheese,1.8,-1,Trad,5.8,1,50,34.0225,-116.1794
"Amber Waves of Grain","Rock Garden Valley - Right Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724669/amber-waves-of-grain,1.9,-1,Sport,5.8,1,50,34.0225,-116.1794
"The Old Man and the Arete","Hemingway Buttress (East Face Left) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/114032914/the-old-man-and-the-arete,2.0,-1,TR,5.8,1,100,34.02386,-116.17782
"Funky Dung","Hemingway Buttress (East Face Left) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721633/funky-dung,2.3,-1,Trad,5.8,1,120,34.02386,-116.17782
"Hernie, Hernie, Hernie","Hemingway Buttress (East Face Left) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106170753/hernie-hernie-hernie,2.3,-1,Trad,5.8,1,100,34.02386,-116.17782
"Ant Farm","Hemingway Buttress (East Face Left) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106736816/ant-farm,2.3,-1,Trad,5.8,1,50,34.02386,-116.17782
"Feltonian Physics","Hemingway Buttress (East Face Left) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724597/feltonian-physics,2.6,-1,Trad,5.8,1,100,34.02386,-116.17782
"Such a Poodle","Hemingway Buttress (East Face Left) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722308/such-a-poodle,1.8,-1,Trad,"5.8+ R",1,80,34.02386,-116.17782
"Poodle in Shining Armor","Hemingway Buttress (East Face Center) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105846270/poodle-in-shining-armor,1.4,-1,Trad,5.8,1,120,34.02427,-116.17832
"Space Walk","Hemingway Buttress (East Face Right) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105846285/space-walk,2.1,-1,Trad,5.8,1,70,34.02459,-116.17916
"The Old Man and the Poodle","Hemingway Buttress (East Face Right) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725575/the-old-man-and-the-poodle,1.4,-1,Trad,5.8,1,60,34.02459,-116.17916
"Route 182","Hemingway Buttress (East Face Right) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725611/route-182,1.0,-1,Trad,5.8,1,90,34.02459,-116.17916
"Smooth as Silk","Lower Freeway Wall > Freeway Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722647/smooth-as-silk,2.4,-1,Trad,5.8,1,80,34.0241,-116.17993
"Planetary Motion","Lower Freeway Wall > Freeway Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106426215/planetary-motion,-1.0,-1,Trad,5.8,1,120,34.0241,-116.17993
Cakewalk,"Upper Freeway Wall > Freeway Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722347/cakewalk,3.0,-1,Trad,5.8+,1,90,34.0233,-116.17866
"Dinky Doinks","Tiny Tots Rock > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724045/dinky-doinks,2.5,-1,Trad,5.8,1,50,34.02309,-116.17802
"Fatal Flaw","Tiny Tots Rock > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105844708/fatal-flaw,1.9,-1,Trad,5.8,1,70,34.02309,-116.17802
"Super Cheap","Super Creeps Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871657/super-cheap,1.0,-1,Trad,5.8,1,35,34.02115,-116.18367
"Climb Of The Cockroaches","Cockroach Crag > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105845033/climb-of-the-cockroaches,1.0,-1,Trad,"5.8 R",1,60,34.01323,-116.17615
"The Fabulous T. Gordex Cracks","Cockroach Crag > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722503/the-fabulous-t-gordex-cracks,1.2,-1,Trad,5.8,1,40,34.01323,-116.17615
"False Classic Corner (aka The Case Of The Missing Nolina)","Cockroach Crag > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723556/false-classic-corner-aka-the-case-of-the-missing-nolina,2.0,-1,Trad,5.8,1,40,34.01323,-116.17615
"Background Noise","Mel's Diner > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111836019/background-noise,1.0,-1,Trad,5.8,1,30,34.0286,-116.1829
"Roman Pretzel","Mel's Diner > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105843634/roman-pretzel,1.4,-1,Trad,5.8,1,80,34.0286,-116.1829
Mutterers,"Mel's Diner > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111835893/mutterers,1.0,-1,Trad,5.8,1,35,34.0286,-116.1829
"Murmur Has It","Mel's Diner > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111835871/murmur-has-it,1.0,-1,Trad,"5.8+ PG13",1,35,34.0286,-116.1829
"Other Voices","Mel's Diner > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722623/other-voices,2.0,-1,Trad,5.8+,1,40,34.0286,-116.1829
"Furthest Right S Crack","S-Crack Formation > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108571655/furthest-right-s-crack,0.7,-1,Trad,5.8,1,38,34.01591,-116.18946
"Left S-Crack","S-Crack Formation > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722728/left-s-crack,1.9,-1,Trad,5.8,1,60,34.01591,-116.18946
Swatchbuckler,"Ranger Station Rock > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111932989/swatchbuckler,1.0,-1,Trad,5.8,1,50,34.01817,-116.1907
Owatafooliam,"Ranger Station Rock > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105845373/owatafooliam,0.5,-1,Trad,5.8,1,80,34.01817,-116.1907
Anthrax,"Playhouse Rock > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722788/anthrax,1.8,-1,Trad,5.8,1,60,34.02195,-116.17567
"OC Gym Trad","Playhouse Rock > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725437/oc-gym-trad,1.0,-1,Trad,"5.8 R",1,60,34.02195,-116.17567
"Mr. Bunny Vs. Six Unknown Agents","IRS Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725311/mr-bunny-vs-six-unknown-agents,2.0,-1,Trad,5.8,1,70,34.02271,-116.17773
"Dappled Mare","Lost Horse Wall - Right Side > Lost Horse Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722305/dappled-mare,3.3,-1,Trad,5.8,4,300,34.02166,-116.1788
"Roan Way","Lost Horse Wall - Right Side > Lost Horse Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723298/roan-way,2.8,-1,Trad,5.8+,1,170,34.02166,-116.1788
"Fiendish Fists","Jimmy Cliff - East Face > Jimmy Cliff > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105845174/fiendish-fists,1.6,-1,Trad,5.8,1,80,34.01287,-116.18063
Downpour,"Jimmy Cliff - South Face > Jimmy Cliff > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105845189/downpour,1.8,-1,Trad,5.8,1,80,34.01287,-116.18063
"Lurleen Quits","Jimmy Cliff - West Face > Jimmy Cliff > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112434231/lurleen-quits,1.0,-1,Trad,5.8,1,40,34.01287,-116.18063
"Tasgrainian Devil","Jimmy Cliff - West Face > Jimmy Cliff > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105845181/tasgrainian-devil,2.0,-1,Trad,5.8,1,80,34.01287,-116.18063
"Blue Nun","Hill Street Blues > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105845389/blue-nun,1.0,-1,Trad,5.8,1,30,34.01516,-116.18899
"Bob's Peace Prize","Mindless Mound > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111372590/bobs-peace-prize,2.0,-1,Trad,5.8,1,40,34.02607,-116.17785
"Idiot Wind .","Mindless Mound > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111442898/idiot-wind,1.0,-1,Trad,5.8,1,80,34.02607,-116.17785
Alto,"Voice's Crag > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105843152/alto,1.4,-1,Trad,5.8+,1,60,34.03955,-116.18571
"Mush Puppies","Voice's Crag > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105843168/mush-puppies,1.3,-1,Trad,5.8+,1,40,34.03955,-116.18571
"Pet Shop Girls","Pet Rock > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/110023008/pet-shop-girls,1.3,-1,Trad,"5.8- R",1,30,34.03432,-116.18404
"Penthouse Pet","Pet Rock > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/110171060/penthouse-pet,1.5,-1,Trad,5.8-,1,30,34.03432,-116.18404
Cricket,"Jellystone Southwest Face > Jellystone > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105875576/cricket,1.5,-1,Trad,5.8,1,50,34.03299,-116.18474
"Jelly Doughnut","Jellystone Southwest Face > Jellystone > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111693237/jelly-doughnut,0.5,-1,Trad,"5.8 PG13",1,45,34.03299,-116.18474
Cho,"Jellystone Southwest Face > Jellystone > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111748038/cho,1.0,-1,"Trad, TR",5.8,1,25,34.03299,-116.18474
Chaplin,"Jellystone Southwest Face > Jellystone > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111748053/chaplin,1.0,-1,"Trad, TR","5.8 R",1,25,34.03299,-116.18474
Rickles,"Jellystone Southwest Face > Jellystone > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111693537/rickles,1.0,-1,"Trad, TR",5.8,1,30,34.03299,-116.18474
"Hiding From The Rangers","Jellystone Northeast Face > Jellystone > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/117956648/hiding-from-the-rangers,1.0,-1,Trad,"5.8+ R",1,50,34.03327,-116.18443
"Scrabble Marathons","Jellystone Northeast Face > Jellystone > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/117956550/scrabble-marathons,1.0,-1,Trad,5.8+,1,40,34.03327,-116.18443
"My Friends Treat Me Like a Mushroom","Ken Black Memorial Dome > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106974414/my-friends-treat-me-like-a-mushroom,1.5,-1,Trad,5.8,1,70,34.02795,-116.17773
"Volvo Station Wagon","Beetle Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106784174/volvo-station-wagon,1.0,-1,Trad,5.8,1,50,34.01487,-116.17682
Aquino,"Filipino Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105846520/aquino,1.5,-1,Trad,"5.8 R",1,80,34.02475,-116.17982
"Limpy Grandma","Copenhagen Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107938248/limpy-grandma,2.0,-1,Sport,5.8,1,30,34.02293,-116.17802
"Not that good, but not that bad either","The Cathouse > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106677321/not-that-good-but-not-that-bad-either,1.0,-1,TR,5.8-,1,60,34.01984,-116.17534
Heathcliff,"The Cathouse > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105976064/heathcliff,1.7,-1,Trad,5.8,1,70,34.01984,-116.17534
"Nine Lives","The Cathouse > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107361290/nine-lives,2.1,-1,Trad,5.8,1,50,34.01984,-116.17534
"Chicken Pox Leave Bad Scars","The Cathouse > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106676496/chicken-pox-leave-bad-scars,1.4,-1,Trad,5.8,1,55,34.01984,-116.17534
"Limited Partnership","The Cathouse > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106065189/limited-partnership,1.2,-1,Trad,5.8,1,50,34.01984,-116.17534
Siamese,"The Cathouse > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106679916/siamese,1.1,-1,Trad,5.8,1,50,34.01984,-116.17534
"Skeleton in My Closet","Kaleidoscope Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105947551/skeleton-in-my-closet,1.0,-1,Trad,5.8,1,80,34.025,-116.1971
"Dead Reckoning","Kaleidoscope Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105946108/dead-reckoning,1.4,-1,Trad,5.8,1,80,34.025,-116.1971
[Redacted],"[Redacted] > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108243765/redacted,1.9,-1,Trad,5.8,1,70,34.0213,-116.1793
"Possum Pie","Dairy Queen Wall - Right Side > Dairy Queen Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106175154/possum-pie,-1.0,-1,Trad,5.8,1,50,34.02191,-116.17735
Lurch,"Dairy Queen Wall - Left Side > Dairy Queen Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105846550/lurch,1.8,-1,Trad,5.8,1,100,34.02158,-116.17704
Tofutti,"Dairy Queen Wall - Left Side > Dairy Queen Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106295893/tofutti,0.8,-1,Trad,5.8,1,70,34.02158,-116.17704
"Leap of the Imagination","Dairy Queen Wall - Left Side > Dairy Queen Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118611434/leap-of-the-imagination,2.0,-1,TR,5.8,1,70,34.02158,-116.17704
"Jane Pauley","Left Hand of Darkness - E. Face > Left Hand of Darkness > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724213/jane-pauley,1.8,-1,Trad,5.8,1,30,34.02851,-116.1785
"Aleister Crowley (aka Brew 102)","Left Hand of Darkness - E. Face > Left Hand of Darkness > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105965654/aleister-crowley-aka-brew-102,0.3,-1,Trad,5.8,1,45,34.02851,-116.1785
"Duck, Duck, Goose","Left Hand of Darkness - E. Face > Left Hand of Darkness > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111881368/duck-duck-goose,1.0,-1,Trad,5.8,1,35,34.02851,-116.1785
"Bryant Gumbel","Left Hand of Darkness - E. Face > Left Hand of Darkness > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725635/bryant-gumbel,1.7,-1,Trad,5.8,1,40,34.02851,-116.1785
"Grain Surplus","Atlantis Wall - Left > Atlantis Wall > Atlantis Area > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105844741/grain-surplus,1.7,-1,Trad,5.8,1,60,34.01843,-116.17969
Neptune,"Atlantis Wall - Left > Atlantis Wall > Atlantis Area > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106466182/neptune,1.8,-1,Trad,5.8,1,40,34.01843,-116.17969
"Vorpal Sword","Atlantis Wall - Left > Atlantis Wall > Atlantis Area > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725164/vorpal-sword,2.3,-1,Trad,5.8+,1,50,34.01843,-116.17969
"Wet Pigeon","Atlantis Wall - Right > Atlantis Wall > Atlantis Area > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724156/wet-pigeon,2.0,-1,Trad,5.8-,1,70,34.01886,-116.18016
"Hot Crystals","Atlantis Wall - Right > Atlantis Wall > Atlantis Area > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105844756/hot-crystals,2.4,-1,Trad,5.8,1,60,34.01886,-116.18016
"Anointed Seagull","Atlantis Wall - Right > Atlantis Wall > Atlantis Area > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105844760/anointed-seagull,2.0,-1,Trad,5.8,1,60,34.01886,-116.18016
