Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Shank","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724645/the-shank,1.9,-1,Sport,5.9+,1,45,34.09365,-116.15436
Doke,"Apparition Rock (Front) > Apparition Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106723414/doke,1.0,-1,Trad,5.9,1,80,34.09229,-116.16381
Amsterdam,"Apparition Rock (Rear) > Apparition Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108281593/amsterdam,2.4,-1,Sport,5.9,1,60,34.09215,-116.16403
"Momma Spider","Spider Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725017/momma-spider,1.4,-1,Trad,5.9,1,50,34.09375,-116.1613
"Boris The Spider","Spider Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722473/boris-the-spider,1.0,-1,Trad,5.9,1,40,34.09375,-116.1613
"West Face","The Tooth > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105959298/west-face,1.0,-1,Trad,"5.9 PG13",1,,34.09355,-116.16265
"Call of the West","Willit Pillar > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723709/call-of-the-west,1.8,-1,Trad,5.9,1,90,34.0933,-116.15514
"South Face Route","Willit Pillar > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723715/south-face-route,1.6,-1,Trad,5.9,1,50,34.0933,-116.15514
"Secondary Inspection","Corona/Dos Equis Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724996/secondary-inspection,1.0,-1,Trad,5.9,1,70,34.09361,-116.16236
"Forgotten Variation","Dark Shadows Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105948204/forgotten-variation,1.5,-1,Trad,"5.9+ R",1,,34.09303,-116.15481
"She Is Helga, I Am Sven","King Otto's Castle > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107257603/she-is-helga-i-am-sven,1.0,-1,Trad,"5.9 PG13",1,50,34.0924,-116.1569
"Phelp's Chevrolet","King Otto's Castle > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106786094/phelps-chevrolet,1.9,-1,Trad,5.9,1,50,34.0924,-116.1569
"La Reina","Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722452/la-reina,2.3,-1,Trad,5.9,1,30,34.09302,-116.15404
"Crown Jewels","Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721738/crown-jewels,2.2,-1,Trad,5.9,2,100,34.09302,-116.15404
"Family Jewels","Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/113750187/family-jewels,2.0,-1,TR,5.9,1,70,34.09302,-116.15404
"Chosen Family","Clump Canyon > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107911770/chosen-family,2.3,-1,Trad,5.9,1,40,34.09367,-116.16107
"Kinda Sorta","Clump Canyon > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107124599/kinda-sorta,1.0,-1,Trad,"5.9 R",1,50,34.09367,-116.16107
"Sorta Kinda","Clump Canyon > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116216285/sorta-kinda,1.0,-1,TR,5.9,1,40,34.09367,-116.16107
"Oh Shit, It's My Dog","Center Crag > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107089928/oh-shit-its-my-dog,1.0,-1,Trad,5.9,1,50,34.0925,-116.1576
"My Naughty Little Donkey","The Monkey's Paw > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107320207/my-naughty-little-donkey,1.3,-1,Sport,5.9,1,50,34.10966,-116.17254
"Bongo Johnnie","The Monkey's Paw > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107320250/bongo-johnnie,1.3,-1,Sport,5.9,1,60,34.10966,-116.17254
"Testicle Festival","The Teste > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106819767/testicle-festival,1.0,-1,Trad,5.9,1,50,34.10048,-116.13234
"Have a Ball","The Teste > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106819777/have-a-ball,1.0,-1,Trad,5.9,1,50,34.10048,-116.13234
"Body Bag","Portlandia > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108281643/body-bag,1.5,-1,Sport,5.9,1,40,34.10114,-116.13393
Dogman,"Portlandia > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108271930/dogman,1.0,-1,Sport,5.9,1,40,34.10114,-116.13393
"Good to the Last Drop","The Wall - Right Side > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721909/good-to-the-last-drop,2.3,-1,Trad,"5.9 R",1,60,34.0181,-116.16141
"Sexy Grandma","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723454/sexy-grandma,2.7,-1,Trad,5.9,1,80,34.01661,-116.16386
"Little Old Lady","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/115350854/little-old-lady,1.0,-1,Trad,5.9,1,50,34.01661,-116.16386
Orphan,"The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722182/orphan,2.7,-1,Trad,5.9,1,80,34.01661,-116.16386
"Berkeley Dyke","The Blob - West Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839923/berkeley-dyke,1.4,-1,Trad,"5.9 R",1,60,34.01799,-116.16431
"Odysseus' Shuffle","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/113638693/odysseus-shuffle,2.0,-1,Trad,5.9,1,110,34.01496,-116.15944
Goldilocks,"Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105840040/goldilocks,1.0,-1,Trad,5.9,1,70,34.01496,-116.15944
"North Overhang","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721651/north-overhang,3.0,-1,Trad,5.9,1,100,34.0148,-116.163
Damper,"Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721885/damper,2.4,-1,Trad,5.9,1,40,34.01677,-116.16144
Ballet,"Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105982393/ballet,1.5,-1,Trad,"5.9+ R",1,,34.01677,-116.16144
"Strawberry Jam","Outhouse Rock - East Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723565/strawberry-jam,2.6,-1,Trad,5.9,1,70,34.01995,-116.1634
"Wise Crack","Outhouse Rock - East Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724090/wise-crack,1.6,-1,Trad,5.9,1,80,34.01995,-116.1634
"Credibility Gap","Touch and Go Face > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859188/credibility-gap,2.5,-1,Trad,5.9,1,60,34.02559,-116.1574
"Thrash or Crash","Touch and Go Face > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859194/thrash-or-crash,1.8,-1,Trad,5.9,1,50,34.02559,-116.1574
"Touch and Go","Touch and Go Face > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722359/touch-and-go,3.5,-1,Trad,5.9,1,70,34.02559,-116.1574
"Stick to What","Echo Rock - West Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721672/stick-to-what,2.0,-1,Trad,"5.9 R",1,70,34.02513,-116.15617
"Respect The Pouch","Echo Rock - West Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106854834/respect-the-pouch,2.0,-1,Sport,5.9,1,100,34.02513,-116.15617
"Highway 62","Echo Rock - West Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723583/highway-62,3.0,-1,Trad,5.9,1,250,34.02513,-116.15617
Cole-Evans,"Echo Rock - West Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859296/cole-evans,1.5,-1,Trad,5.9,1,165,34.02513,-116.15617
"Closed on Mondays","Echo Rock - E Face (Left) > Echo Rock - East Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859666/closed-on-mondays,2.0,-1,Trad,5.9,1,80,34.02494,-116.15472
"Finger Food","Echo Rock - E Face (Left) > Echo Rock - East Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724345/finger-food,1.8,-1,Trad,5.9,1,30,34.02494,-116.15472
"Mother Trucker","Echo Rock - E Face (Left) > Echo Rock - East Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105790934/mother-trucker,1.7,-1,Trad,5.9,1,50,34.02494,-116.15472
"Pope's Crack","Echo Rock - South Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722188/popes-crack,3.2,-1,Trad,5.9,1,70,34.02465,-116.15513
"T.S. Special","Echo Rock - South Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723562/ts-special,1.9,-1,Trad,"5.9 R",1,90,34.02465,-116.15513
"Feets Don't Fail Me Now","Echo Rock - South Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859301/feets-dont-fail-me-now,1.2,-1,Trad,"5.9 R",1,150,34.02465,-116.15513
"Chicken Comb","Little Rock Candy Mountain > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/110059895/chicken-comb,2.0,-1,Trad,5.9,1,60,34.02386,-116.15132
"M & Ms Plain","Little Rock Candy Mountain > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725341/m-ms-plain,1.9,-1,Trad,5.9,1,50,34.02386,-116.15132
"Sugar Daddy","Little Rock Candy Mountain > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105860281/sugar-daddy,2.0,-1,Trad,5.9,1,50,34.02386,-116.15132
"The Three Musketeers","Little Rock Candy Mountain > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105860292/the-three-musketeers,1.5,-1,Trad,5.9,1,50,34.02386,-116.15132
"My Balls feel like a Pair of Maracas","Little Rock Candy Mountain > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106297062/my-balls-feel-like-a-pair-of-maracas,1.7,-1,Sport,5.9,1,40,34.02386,-116.15132
"McStumpy  Sandwich","Little Rock Candy Mountain > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725689/mcstumpy-sandwich,2.0,-1,Trad,"5.9 R",1,50,34.02386,-116.15132
"Manzanita Mangle","Mounds > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871541/manzanita-mangle,1.0,-1,TR,5.9-,1,55,34.0258,-116.1522
Caligula,"Mounds > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725863/caligula,1.4,-1,Trad,5.9,1,40,34.0258,-116.1522
"Deep Throat","Mounds > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725374/deep-throat,2.9,-1,Trad,5.9,1,40,34.0258,-116.1522
"Hatfield Arete","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106931296/hatfield-arete,1.8,-1,Trad,5.9-,1,60,34.02521,-116.15706
Wheezer,"Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111835916/wheezer,1.0,-1,TR,5.9,1,60,34.02521,-116.15706
"Teething Toy","Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106931306/teething-toy,-1.0,-1,Trad,5.9,1,60,34.02521,-116.15706
"Hang Ten","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859225/hang-ten,1.5,-1,Trad,5.9-,1,80,34.02489,-116.1578
"Tofu the Dwarf","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724618/tofu-the-dwarf,1.5,-1,Trad,5.9,1,50,34.02489,-116.1578
"R. A. F.","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722329/r-a-f,2.0,-1,Trad,5.9,1,70,34.02489,-116.1578
Pepasan,"Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722332/pepasan,1.9,-1,Trad,5.9,1,70,34.02489,-116.1578
R.M.L.,"Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723937/rml,2.4,-1,Trad,5.9,1,50,34.0242,-116.1582
"Sitting Here in Limbo","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722533/sitting-here-in-limbo,2.5,-1,Trad,5.9,1,50,34.0242,-116.1582
"Ass of Dog","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859242/ass-of-dog,1.8,-1,Trad,5.9,1,50,34.0242,-116.1582
"Horny Corner","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859255/horny-corner,2.5,-1,Trad,5.9,1,60,34.0242,-116.1582
"Boulder Dash","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722575/boulder-dash,2.4,-1,Trad,5.9,1,50,34.02451,-116.15802
"The Pincher","Ben Dover Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106544607/the-pincher,2.0,-1,Sport,5.9,1,30,34.02545,-116.15859
"Top 40 To Middle Toilet","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859670/top-40-to-middle-toilet,1.0,-1,Trad,5.9-,1,80,34.0272,-116.153
"Perverts in Power","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107953756/perverts-in-power,1.0,-1,Trad,"5.9 R",1,150,34.0272,-116.153
